events,numbers,stations,serviceCustomer,times
Creation,196,Regular Customers Source,false,9455.0
Production started,196,Cash 1,false,10156.207314388217
Production complete,196,Cash 1,false,10405.0180225937
Creation,197,Service Customers Source,true,10160.0
Production started,197,Service Desk,true,10194.13319454752
Production complete,197,Service Desk,true,10439.18292080847
Creation,198,Regular Customers Source,false,10120.0
Production started,198,Cash 3,false,10384.92497221842
Production complete,198,Cash 3,false,10470.72456558775
Creation,199,Regular Customers Source,false,9663.0
Production started,199,Cash 2,false,10322.527111563106
Production complete,199,Cash 2,false,10484.055606551203
Creation,200,Regular Customers Source,false,9607.0
Production started,200,Cash 1,false,10405.0180225937
Production complete,200,Cash 1,false,10586.697965869025
Creation,201,Regular Customers Source,false,8274.0
Production started,201,Service Desk,false,10439.18292080847
Production complete,201,Service Desk,false,10648.75057972314
Creation,202,Regular Customers Source,false,9775.0
Production started,202,Cash 2,false,10484.055606551203
Production complete,202,Cash 2,false,10650.07701953703
Creation,203,Regular Customers Source,false,10296.0
Production started,203,Cash 3,false,10470.72456558775
Production complete,203,Cash 3,false,10687.749403536309
Creation,204,Regular Customers Source,false,10223.0
Production started,204,Cash 2,false,10650.07701953703
Production complete,204,Cash 2,false,10688.978002467491
Creation,205,Regular Customers Source,false,10065.0
Production started,205,Cash 1,false,10586.697965869025
Production complete,205,Cash 1,false,10756.558871871384
Creation,206,Regular Customers Source,false,10405.0
Production started,206,Cash 3,false,10687.749403536309
Production complete,206,Cash 3,false,10785.185518384369
Creation,207,Service Customers Source,true,10465.0
Production started,207,Service Desk,true,10648.75057972314
Production complete,207,Service Desk,true,10790.243075170378
Creation,208,Regular Customers Source,false,10338.0
